Date,Volume
2009-04-09,7600710000
2009-04-13,6434890000
2009-04-14,7569840000
2009-04-15,6241100000
2009-04-16,6598670000
2009-04-17,7352010000
2009-04-20,6973960000
2009-04-21,7436490000
2009-04-22,7327860000
2009-04-23,6563100000
2009-04-24,7114440000
2009-04-27,5613460000
2009-04-28,6328000000
2009-04-29,6101620000
2009-04-30,6862540000
2009-05-01,5312170000
2009-05-04,7038840000
2009-05-05,6882860000
2009-05-06,8555040000
2009-05-07,9120100000
2009-05-08,8163280000
2009-05-11,6150600000
2009-05-12,6871750000
2009-05-13,7091820000
2009-05-14,6134870000
2009-05-15,5439720000
2009-05-18,5702150000
2009-05-19,6616270000
2009-05-20,8205060000
2009-05-21,6019840000
2009-05-22,5155320000
2009-05-26,5667050000
2009-05-27,5698800000
2009-05-28,5738980000
2009-05-29,6050420000
2009-06-01,6370440000
2009-06-02,5987340000
2009-06-03,5323770000
2009-06-04,5352890000
2009-06-05,5277910000
2009-06-08,4483430000
2009-06-09,4439950000
2009-06-10,5379420000
2009-06-11,5500840000
2009-06-12,4528120000
2009-06-15,4697880000
2009-06-16,4951200000
2009-06-17,5523650000
2009-06-18,4684010000
2009-06-19,5713390000
2009-06-22,4903940000
2009-06-23,5071020000
2009-06-24,4636720000
2009-06-25,4911240000
2009-06-26,6076660000
2009-06-29,4211760000
2009-06-30,4627570000
2009-07-01,3919400000
2009-07-02,3931000000
2009-07-06,4712580000
2009-07-07,4673300000
2009-07-08,5721780000
2009-07-09,4347170000
2009-07-10,3912080000
2009-07-13,4499440000
2009-07-14,4149030000
2009-07-15,5238830000
2009-07-16,4898640000
2009-07-17,5141380000
2009-07-20,4853150000
2009-07-21,5309300000
2009-07-22,4634100000
2009-07-23,5761650000
2009-07-24,4458300000
2009-07-27,4631290000
2009-07-28,5490350000
2009-07-29,5178770000
2009-07-30,6035180000
2009-07-31,5139070000
2009-08-03,5603440000
2009-08-04,5713700000
2009-08-05,7242120000
2009-08-06,6753380000
2009-08-07,6827090000
2009-08-10,5406080000
2009-08-11,5773160000
2009-08-12,5498170000
2009-08-13,5250660000
2009-08-14,4940750000
2009-08-17,4088570000
2009-08-18,4198970000
2009-08-19,4257000000
2009-08-20,4893160000
2009-08-21,5885550000
2009-08-24,6302450000
2009-08-25,5768740000
2009-08-26,5080060000
2009-08-27,5785880000
2009-08-28,5785780000
2009-08-31,5004560000
2009-09-01,6862360000
2009-09-02,5842730000
2009-09-03,4624280000
2009-09-04,4097370000
2009-09-08,5235160000
2009-09-09,5202550000
2009-09-10,5191380000
2009-09-11,4922600000
2009-09-14,4979610000
2009-09-15,6185620000
2009-09-16,6793530000
2009-09-17,6668110000
2009-09-18,5607970000
2009-09-21,4615280000
2009-09-22,5246600000
2009-09-23,5531930000
2009-09-24,5505610000
2009-09-25,4507090000
2009-09-28,3726950000
2009-09-29,4949900000
2009-09-30,5998860000
2009-10-01,5791450000
2009-10-02,5583240000
2009-10-05,4313310000
2009-10-06,5029840000
2009-10-07,4238220000
2009-10-08,4988400000
2009-10-09,3763780000
2009-10-12,3710430000
2009-10-13,4320480000
2009-10-14,5406420000
2009-10-15,5369780000
2009-10-16,4894740000
2009-10-19,4619240000
2009-10-20,5396930000
2009-10-21,5616290000
2009-10-22,5192410000
2009-10-23,4767460000
2009-10-26,6363380000
2009-10-27,5337380000
2009-10-28,6600350000
2009-10-29,5595040000
2009-10-30,6512420000
2009-11-02,6202640000
2009-11-03,5487500000
2009-11-04,5635510000
2009-11-05,4848350000
2009-11-06,4277130000
2009-11-09,4460030000
2009-11-10,4394770000
2009-11-11,4286700000
2009-11-12,4160250000
2009-11-13,3792610000
2009-11-16,4565850000
2009-11-17,3824070000
2009-11-18,4293340000
2009-11-19,4178030000
2009-11-20,3751230000
2009-11-23,3827920000
2009-11-24,3700820000
2009-11-25,3036350000
2009-11-27,2362910000
2009-11-30,3895520000
2009-12-01,4249310000
2009-12-02,3941340000
2009-12-03,4810030000
2009-12-04,5781140000
2009-12-07,4103360000
2009-12-08,4748030000
2009-12-09,4115410000
2009-12-10,3996490000
2009-12-11,3791090000
2009-12-14,4548490000
2009-12-15,5045100000
2009-12-16,4829820000
2009-12-17,7615070000
2009-12-18,6325890000
2009-12-21,3977340000
2009-12-22,3641130000
2009-12-23,3166870000
2009-12-24,1267710000
2009-12-28,2716400000
2009-12-29,2491020000
2009-12-30,2277300000
2009-12-31,2076990000
2010-01-04,3991400000
2010-01-05,2491020000
2010-01-06,4972660000
2010-01-07,5270680000
2010-01-08,4389590000
2010-01-11,4255780000
2010-01-12,4716160000
2010-01-13,4170360000
2010-01-14,3915200000
2010-01-15,4758730000
2010-01-19,4724830000
2010-01-20,4810560000
2010-01-21,6874290000
2010-01-22,6208650000
2010-01-25,4481390000
2010-01-26,4731910000
2010-01-27,5319120000
2010-01-28,5452400000
2010-01-29,5412850000
2010-02-01,4077610000
2010-02-02,4749540000
2010-02-03,4285450000
2010-02-04,5859690000
2010-02-05,6438900000
2010-02-08,4089820000
2010-02-09,5114260000
2010-02-10,4251450000
2010-02-11,4400870000
2010-02-12,4160680000
2010-02-16,4080770000
2010-02-17,4259230000
2010-02-18,3878620000
2010-02-19,3944280000
2010-02-22,3814440000
2010-02-23,4521050000
2010-02-24,4168360000
2010-02-25,4521130000
2010-02-26,3945190000
2010-03-01,3847640000
2010-03-02,4134680000
2010-03-03,3951320000
2010-03-04,3945010000
2010-03-05,4133000000
2010-03-08,3774680000
2010-03-09,5185570000
2010-03-10,5469120000
2010-03-11,4669060000
2010-03-12,4928160000
2010-03-15,4164110000
2010-03-16,4369770000
2010-03-17,4963200000
2010-03-18,4234510000
2010-03-19,5212410000
2010-03-22,4261680000
2010-03-23,4411640000
2010-03-24,4705750000
2010-03-25,5668900000
2010-03-26,4708420000
2010-03-29,4375580000
2010-03-30,4085000000
2010-03-31,4484340000
2010-04-01,4006870000
2010-04-05,3881620000
2010-04-06,4086180000
2010-04-07,5101430000
2010-04-08,4726970000
2010-04-09,4511570000
2010-04-12,4607090000
2010-04-13,5403580000
2010-04-14,5760040000
2010-04-15,5995330000
2010-04-16,8108470000
2010-04-19,6597740000
2010-04-20,5316590000
2010-04-21,5724310000
2010-04-22,6035780000
2010-04-23,5326060000
2010-04-26,5647760000
2010-04-27,7454540000
2010-04-28,6342310000
2010-04-29,6059410000
2010-04-30,6048260000
2010-05-03,4938050000
2010-05-04,6594720000
2010-05-05,6795940000
2010-05-06,10617810000
2010-05-07,9472910000
2010-05-10,6893700000
2010-05-11,5842550000
2010-05-12,5225460000
2010-05-13,4870640000
2010-05-14,6126400000
2010-05-17,5922920000
2010-05-18,6170840000
2010-05-19,6765800000
2010-05-20,8328570000
2010-05-21,5452130000
2010-05-24,5224040000
2010-05-25,7329580000
2010-05-26,4521050000
2010-05-27,5698460000
2010-05-28,4871210000
2010-06-01,5271480000
2010-06-02,5026360000
2010-06-03,4995970000
2010-06-04,6180580000
2010-06-07,5467560000
2010-06-08,6192750000
2010-06-09,5983200000
2010-06-10,5144780000
2010-06-11,4059280000
2010-06-14,4425830000
2010-06-15,4644490000
2010-06-16,5002600000
2010-06-17,4557760000
2010-06-18,4555360000
2010-06-21,4514360000
2010-06-22,4514380000
2010-06-23,4526150000
2010-06-24,4814830000
2010-06-25,5128840000
2010-06-28,3896410000
2010-06-29,6136700000
2010-06-30,5067080000
2010-07-01,6435770000
2010-07-02,3968500000
2010-07-06,4691240000
2010-07-07,4931220000
2010-07-08,4548460000
2010-07-09,3506570000
2010-07-12,3426990000
2010-07-13,4640460000
2010-07-14,4521050000
2010-07-15,4552470000
2010-07-16,5297350000
2010-07-19,4089500000
2010-07-20,4713280000
2010-07-21,4747180000
2010-07-22,4826900000
2010-07-23,4524570000
2010-07-26,4009650000
2010-07-27,4725690000
2010-07-28,4002390000
2010-07-29,4612420000
2010-07-30,4006450000
2010-08-02,4144180000
2010-08-03,4071820000
2010-08-04,4057850000
2010-08-05,3685560000
2010-08-06,3857890000
2010-08-09,3979360000
2010-08-10,3979360000
2010-08-11,4511860000
2010-08-12,4521050000
2010-08-13,3328890000
2010-08-16,3142450000
2010-08-17,3968210000
2010-08-18,3724260000
2010-08-19,4290540000
2010-08-20,3761570000
2010-08-23,3210950000
2010-08-24,4436330000
2010-08-25,4360190000
2010-08-26,3646710000
2010-08-27,4102460000
2010-08-30,2917990000
2010-08-31,4038770000
2010-09-01,4396880000
2010-09-02,3704210000
2010-09-03,3534500000
2010-09-07,3107380000
2010-09-08,3224640000
2010-09-09,3387770000
2010-09-10,3061160000
2010-09-13,4521050000
2010-09-14,4521050000
2010-09-15,3369840000
2010-09-16,3364080000
2010-09-17,4086140000
2010-09-20,3364080000
2010-09-21,4175660000
2010-09-22,3911070000
2010-09-23,3847850000
2010-09-24,4123950000
2010-09-27,3587860000
2010-09-28,4025840000
2010-09-29,3990280000
2010-09-30,4284160000
2010-10-01,4298910000
2010-10-04,3604110000
2010-10-05,4068840000
2010-10-06,4073160000
2010-10-07,3910550000
2010-10-08,3871420000
2010-10-11,2505900000
2010-10-12,4076170000
2010-10-13,4969410000
2010-10-14,4969410000
2010-10-15,5724910000
2010-10-18,4450050000
2010-10-19,5600120000
2010-10-20,5027880000
2010-10-21,4625470000
2010-10-22,3177890000
2010-10-25,4221380000
2010-10-26,4203680000
2010-10-27,4335670000
2010-10-28,4283460000
2010-10-29,3537880000
2010-11-01,4129180000
2010-11-02,3866200000
2010-11-03,4665480000
2010-11-04,5695470000
2010-11-05,5637460000
2010-11-08,3937230000
2010-11-09,4848040000
2010-11-10,4561300000
2010-11-11,3931120000
2010-11-12,4213620000
2010-11-15,3503370000
2010-11-16,5116380000
2010-11-17,3904780000
2010-11-18,4687260000
2010-11-19,3675390000
2010-11-22,3689500000
2010-11-23,4133070000
2010-11-24,3384250000
2010-11-26,1613820000
2010-11-29,3673450000
2010-11-30,4284700000
2010-12-01,4548110000
2010-12-02,4970800000
2010-12-03,3735780000
2010-12-06,3527370000
2010-12-07,6970630000
2010-12-08,4607590000
2010-12-09,4522510000
2010-12-10,4547310000
2010-12-13,4361240000
2010-12-14,4132350000
2010-12-15,4407340000
2010-12-16,4736820000
2010-12-17,4632470000
2010-12-20,3548140000
2010-12-21,3479670000
2010-12-22,1285590000
2010-12-23,2515020000
2010-12-27,1992470000
2010-12-28,2478450000
2010-12-29,2214380000
2010-12-30,1970720000
2010-12-31,1799770000
2011-01-03,4286670000
2011-01-04,4796420000
2011-01-05,4764920000
2011-01-06,4844100000
2011-01-07,4963110000
2011-01-10,4036450000
2011-01-11,4050750000
2011-01-12,4226940000
2011-01-13,4310840000
2011-01-14,4661590000
2011-01-18,5284990000
2011-01-19,4743710000
2011-01-20,4935320000
2011-01-21,4935320000
2011-01-24,3902470000
2011-01-25,4595380000
2011-01-26,4730980000
2011-01-27,4309190000
2011-01-28,5618630000
2011-01-31,4167160000
2011-02-01,5164500000
2011-02-02,4098260000
2011-02-03,4370990000
2011-02-04,3925950000
2011-02-07,3902270000
2011-02-08,3881530000
2011-02-09,3922240000
2011-02-10,4184610000
2011-02-11,4219300000
2011-02-14,3567040000
2011-02-15,3926860000
2011-02-16,1966450000
2011-02-17,1966450000
2011-02-18,1162310000
2011-02-22,1322780000
2011-02-23,1330340000
2011-02-24,1222900000
2011-02-25,3836030000
2011-02-28,1252850000
2011-03-01,1180420000
2011-03-02,1025000000
2011-03-03,4340470000
2011-03-04,4223740000
2011-03-07,3964730000
2011-03-08,4531420000
2011-03-09,3709520000
2011-03-10,4723020000
2011-03-11,3740400000
2011-03-14,4050370000
2011-03-15,5201400000
2011-03-16,5833000000
2011-03-17,4134950000
2011-03-18,4685500000
2011-03-21,4223730000
2011-03-22,3576550000
2011-03-23,3842350000
2011-03-24,4223740000
2011-03-25,4223740000
2011-03-28,3215170000
2011-03-29,3482580000
2011-03-30,3809570000
2011-03-31,3566270000
2011-04-01,4223740000
2011-04-04,4223740000
2011-04-05,3852280000
2011-04-06,4223740000
2011-04-07,4005600000
2011-04-08,3582810000
2011-04-11,3478970000
2011-04-12,4275490000
2011-04-13,3850860000
2011-04-14,3872630000
2011-04-15,4223740000
2011-04-18,4223740000
2011-04-19,3886300000
2011-04-20,4236280000
2011-04-21,3587240000
2011-04-25,2142130000
2011-04-26,3908060000
2011-04-27,4051570000
2011-04-28,4036820000
2011-04-29,3479070000
2011-05-02,3846250000
2011-05-03,4223740000
2011-05-04,4223740000
2011-05-05,3846250000
2011-05-06,4223740000
2011-05-09,4265250000
2011-05-10,4223740000
2011-05-11,3846250000
2011-05-12,3777210000
2011-05-13,3426660000
2011-05-16,3846250000
2011-05-17,4053970000
2011-05-18,3922030000
2011-05-19,3626110000
2011-05-20,4066020000
2011-05-23,3255580000
2011-05-24,3846250000
2011-05-25,4109670000
2011-05-26,3259470000
2011-05-27,3124560000
2011-05-31,4696240000
2011-06-01,4241090000
2011-06-02,3762170000
2011-06-03,3505030000
2011-06-06,3555980000
2011-06-07,3846250000
2011-06-08,3970810000
2011-06-09,3332510000
2011-06-10,3846250000
2011-06-13,4132520000
2011-06-14,3500280000
2011-06-15,4070500000
2011-06-16,3846250000
2011-06-17,4916460000
2011-06-20,3464660000
2011-06-21,4056150000
2011-06-22,3718420000
2011-06-23,4983450000
2011-06-24,3665340000
2011-06-27,3479070000
2011-06-28,3681500000
2011-06-29,4347540000
2011-06-30,4200500000
2011-07-01,3796930000
2011-07-05,3722320000
2011-07-06,3564190000
2011-07-07,4069530000
2011-07-08,3594360000
2011-07-11,3879130000
2011-07-12,4227890000
2011-07-13,4060080000
2011-07-14,4358570000
2011-07-15,4242760000
2011-07-18,4118160000
2011-07-19,4304600000
2011-07-20,3767420000
2011-07-21,4837430000
2011-07-22,3522830000
2011-07-25,3536890000
2011-07-26,4007050000
2011-07-27,3479040000
2011-07-28,4951800000
2011-07-29,5061190000
2011-08-01,4967390000
2011-08-02,5206290000
2011-08-03,6446940000
2011-08-04,4266530000
2011-08-05,5454590000
2011-08-08,2615150000
2011-08-09,2366660000
2011-08-10,5018070000
2011-08-11,3685050000
2011-08-12,5640380000
2011-08-15,4272850000
2011-08-16,5071600000
2011-08-17,4388340000
2011-08-18,3234810000
2011-08-19,5167560000
2011-08-22,5436260000
2011-08-23,5013170000
2011-08-24,5315310000
2011-08-25,5748420000
2011-08-26,5035320000
2011-08-29,4228070000
2011-08-30,4572570000
2011-08-31,5267840000
2011-09-01,4780410000
2011-09-02,4401740000
2011-09-06,5103980000
2011-09-07,4441040000
2011-09-08,4465170000
2011-09-09,4586370000
2011-09-12,5168550000
2011-09-13,4681370000
2011-09-14,4986740000
2011-09-15,4479730000
2011-09-16,5248890000
2011-09-19,4254190000
2011-09-20,4315610000
2011-09-21,4728550000
2011-09-22,6703140000
2011-09-23,5639930000
2011-09-26,4762830000
2011-09-27,5548130000
2011-09-28,4787920000
2011-09-29,5285740000
2011-09-30,4416790000
2011-10-03,5670340000
2011-10-04,3714670000
2011-10-05,2510620000
2011-10-06,5098330000
2011-10-07,5580380000
2011-10-10,4446800000
2011-10-11,4424500000
2011-10-12,5355360000
2011-10-13,4436270000
2011-10-14,4116690000
2011-10-17,4300700000
2011-10-18,4840170000
2011-10-19,4846390000
2011-10-20,4870290000
2011-10-21,4980770000
2011-10-24,4309380000
2011-10-25,4473970000
2011-10-26,4873530000
2011-10-27,6367610000
2011-10-28,4536690000
2011-10-31,4310210000
2011-11-01,5645540000
2011-11-02,4110530000
2011-11-03,4849140000
2011-11-04,3830650000
2011-11-07,3429740000
2011-11-08,3908490000
2011-11-09,4659740000
2011-11-10,4002760000
2011-11-11,3370180000
2011-11-14,3219680000
2011-11-15,3599300000
2011-11-16,4085010000
2011-11-17,4596450000
2011-11-18,3827610000
2011-11-21,4050070000
2011-11-22,3911710000
2011-11-23,3798940000
2011-11-25,1664200000
2011-11-28,3920750000
2011-11-29,3992650000
2011-11-30,5801910000
2011-12-01,3818680000
2011-12-02,4144310000
2011-12-05,4148060000
2011-12-06,3734230000
2011-12-07,4160540000
2011-12-08,4298370000
2011-12-09,3830610000
2011-12-12,3600570000
2011-12-13,4121570000
2011-12-14,4298290000
2011-12-15,3810340000
2011-12-16,5345800000
2011-12-19,3659820000
2011-12-20,4055590000
2011-12-21,2959020000
2011-12-22,3492250000
2011-12-23,2233830000
2011-12-27,2130590000
2011-12-28,2349980000
2011-12-29,2278130000
2011-12-30,2271850000
2012-01-03,3943710000
2012-01-04,3592580000
2012-01-05,4315950000
2012-01-06,3656830000
2012-01-09,3371600000
2012-01-10,4221960000
2012-01-11,3968120000
2012-01-12,4019890000
2012-01-13,3692370000
2012-01-17,4010490000
2012-01-18,4096160000
2012-01-19,4465890000
2012-01-20,3912620000
2012-01-23,3770910000
2012-01-24,3693560000
2012-01-25,4410910000
2012-01-26,4522070000
2012-01-27,4007380000
2012-01-30,3659010000
2012-01-31,4235550000
2012-02-01,4504360000
2012-02-02,4120920000
2012-02-03,4608550000
2012-02-06,3379700000
2012-02-07,3742460000
2012-02-08,4096730000
2012-02-09,4209890000
2012-02-10,3877580000
2012-02-13,3618040000
2012-02-14,3889520000
2012-02-15,4080340000
2012-02-16,4108880000
2012-02-17,3717640000
2012-02-21,3795200000
2012-02-22,3633710000
2012-02-23,3786450000
2012-02-24,3505360000
2012-02-27,3648890000
2012-02-28,3579120000
2012-02-29,4482370000
2012-03-01,3919240000
2012-03-02,3283490000
2012-03-05,3429480000
2012-03-06,4191060000
2012-03-07,3580380000
2012-03-08,3543060000
2012-03-09,3639470000
2012-03-12,3081870000
2012-03-13,4386470000
2012-03-14,4502280000
2012-03-15,4271650000
2012-03-16,5163950000
2012-03-19,3932570000
2012-03-20,3695280000
2012-03-21,3573590000
2012-03-22,3740590000
2012-03-23,3472950000
2012-03-26,3576950000
2012-03-27,3513640000
2012-03-28,3892800000
2012-03-29,3832000000
2012-03-30,3676890000
2012-04-02,3572010000
2012-04-03,3822090000
2012-04-04,3938290000
2012-04-05,3303740000
2012-04-09,3468980000
2012-04-10,4631730000
2012-04-11,3743040000
2012-04-12,3618280000
2012-04-13,3631160000
2012-04-16,3574780000
2012-04-17,3456200000
2012-04-18,3463140000
2012-04-19,4180020000
2012-04-20,3833320000
2012-04-23,3654860000
2012-04-24,3617100000
2012-04-25,3998430000
2012-04-26,4034700000
2012-04-27,3645830000
2012-04-30,3574010000
2012-05-01,3807950000
2012-05-02,3803860000
2012-05-03,4004910000
2012-05-04,3975140000
2012-05-07,3559390000
2012-05-08,4261670000
2012-05-09,4288540000
2012-05-10,3727990000
2012-05-11,3869070000
2012-05-14,3688120000
2012-05-15,4114040000
2012-05-16,4280420000
2012-05-17,4664280000
2012-05-18,4512470000
2012-05-21,3786750000
2012-05-22,4123680000
2012-05-23,4108330000
2012-05-24,3937670000
2012-05-25,2872660000
2012-05-29,3441640000
2012-05-30,3534290000
2012-05-31,4557620000
2012-06-01,4669350000
2012-06-04,4011960000
2012-06-05,3403230000
2012-06-06,4268360000
2012-06-07,4258140000
2012-06-08,3497190000
2012-06-11,3537530000
2012-06-12,3442920000
2012-06-13,3506510000
2012-06-14,3687720000
2012-06-15,4401570000
2012-06-18,3259430000
2012-06-19,3815350000
2012-06-20,3695700000
2012-06-21,4094470000
2012-06-22,5271490000
2012-06-25,3501820000
2012-06-26,3412940000
2012-06-27,3286910000
2012-06-28,3969370000
2012-06-29,4590480000
2012-07-02,3301650000
2012-07-03,2116390000
2012-07-05,3041520000
2012-07-06,2745140000
2012-07-09,2904860000
2012-07-10,3470600000
2012-07-11,3426290000
2012-07-12,3654440000
2012-07-13,3212930000
2012-07-16,2862720000
2012-07-17,3566680000
2012-07-18,3642630000
2012-07-19,4043360000
2012-07-20,3925020000
2012-07-23,3717180000
2012-07-24,3891290000
2012-07-25,3719170000
2012-07-26,4429300000
2012-07-27,4399010000
2012-07-30,3212060000
2012-07-31,3821570000
2012-08-01,4440920000
2012-08-02,4193740000
2012-08-03,3751170000
2012-08-06,3122050000
2012-08-07,3682490000
2012-08-08,3221790000
2012-08-09,3119610000
2012-08-10,2767980000
2012-08-13,2499990000
2012-08-14,2930900000
2012-08-15,2655750000
2012-08-16,3114100000
2012-08-17,2922990000
2012-08-20,2766320000
2012-08-21,3282950000
2012-08-22,3062690000
2012-08-23,3008240000
2012-08-24,2598790000
2012-08-27,2472500000
2012-08-28,2629090000
2012-08-29,2571220000
2012-08-30,2530280000
2012-08-31,2938250000
2012-09-04,3200310000
2012-09-05,3389110000
2012-09-06,3952870000
2012-09-07,3717620000
2012-09-10,3223670000
2012-09-11,3509630000
2012-09-12,3641200000
2012-09-13,4606550000
2012-09-14,5041990000
2012-09-17,3482430000
2012-09-18,3377390000
2012-09-19,3451360000
2012-09-20,3382520000
2012-09-21,4833870000
2012-09-24,3008920000
2012-09-25,3739900000
2012-09-26,3565380000
2012-09-27,3150330000
2012-09-28,3509230000
2012-10-01,3505080000
2012-10-02,3321790000
2012-10-03,3531640000
2012-10-04,3615860000
2012-10-05,3172940000
2012-10-08,2328720000
2012-10-09,3216320000
2012-10-10,3225060000
2012-10-11,3672540000
2012-10-12,3134750000
2012-10-15,3483810000
2012-10-16,3568770000
2012-10-17,3655320000
2012-10-18,3880030000
2012-10-19,3875170000
2012-10-22,3216220000
2012-10-23,3587670000
2012-10-24,3385970000
2012-10-25,3512640000
2012-10-26,3284910000
2012-10-31,3577110000
2012-11-01,3929890000
2012-11-02,3732480000
2012-11-05,2921040000
2012-11-06,3306970000
2012-11-07,4356490000
2012-11-08,3779520000
2012-11-09,3647350000
2012-11-12,2567540000
2012-11-13,3455550000
2012-11-14,4109510000
2012-11-15,3928870000
2012-11-16,4045910000
2012-11-19,3374800000
2012-11-20,3207160000
2012-11-21,2667090000
2012-11-23,1504960000
2012-11-26,2948960000
2012-11-27,3323120000
2012-11-28,3359250000
2012-11-29,3356850000
2012-11-30,3966000000
2012-12-03,3074280000
2012-12-04,3247710000
2012-12-05,4253920000
2012-12-06,3229700000
2012-12-07,3125160000
2012-12-10,2999430000
2012-12-11,3650230000
2012-12-12,3709050000
2012-12-13,3349960000
2012-12-14,3210170000
2012-12-17,3455610000
2012-12-18,4302240000
2012-12-19,3869800000
2012-12-20,3686580000
2012-12-21,5229160000
2012-12-24,1248960000
2012-12-26,2285030000
2012-12-27,2830180000
2012-12-28,2426680000
2012-12-31,3204330000
2013-01-02,4202600000
2013-01-03,3829730000
2013-01-04,3424290000
2013-01-07,3304970000
2013-01-08,3601600000
2013-01-09,3674390000
2013-01-10,4081840000
2013-01-11,3340650000
2013-01-14,3003010000
2013-01-15,3135350000
2013-01-16,3384080000
2013-01-17,3706710000
2013-01-18,3795740000
2013-01-22,3570950000
2013-01-23,3552010000
2013-01-24,3699430000
2013-01-25,3476290000
2013-01-28,3388540000
2013-01-29,3949640000
2013-01-30,3726810000
2013-01-31,3999880000
2013-02-01,3836320000
2013-02-04,3390000000
2013-02-05,3618360000
2013-02-06,3611570000
2013-02-07,3614580000
2013-02-08,2986150000
2013-02-11,2684100000
2013-02-12,3414370000
2013-02-13,3385880000
2013-02-14,3759740000
2013-02-15,3838510000
2013-02-19,3748910000
2013-02-20,4240570000
2013-02-21,4274600000
2013-02-22,3419320000
2013-02-25,4011050000
2013-02-26,3975280000
2013-02-27,3551850000
2013-02-28,3912320000
2013-03-01,3695610000
2013-03-04,3414430000
2013-03-05,3610690000
2013-03-06,3676890000
2013-03-07,3634710000
2013-03-08,3652260000
2013-03-11,3091080000
2013-03-12,3274910000
2013-03-13,3073830000
2013-03-14,3459260000
2013-03-15,5175850000
2013-03-18,3164560000
2013-03-19,3796210000
2013-03-20,3349090000
2013-03-21,3243270000
2013-03-22,2948380000
2013-03-25,3178170000
2013-03-26,2869260000
2013-03-27,2914210000
2013-03-28,3304440000
2013-04-01,2753110000
2013-04-02,3312160000
2013-04-03,4060610000
2013-04-04,3350670000
2013-04-05,3515410000
2013-04-08,2887120000
2013-04-09,3252780000
2013-04-10,3453350000
2013-04-11,3393950000
2013-04-12,3206290000
2013-04-15,4660130000
2013-04-16,3654700000
2013-04-17,4250310000
2013-04-18,3890800000
2013-04-19,3569870000
2013-04-22,2979880000
2013-04-23,3565150000
2013-04-24,3598240000
2013-04-25,3908580000
2013-04-26,3198620000
2013-04-29,2891200000
2013-04-30,3745070000
2013-05-01,3530320000
2013-05-02,3366950000
2013-05-03,3603910000
2013-05-06,3062240000
2013-05-07,3309580000
2013-05-08,3554700000
2013-05-09,3457400000
2013-05-10,3086470000
2013-05-13,2910600000
2013-05-14,3457790000
2013-05-15,3657440000
2013-05-16,3513130000
2013-05-17,3440710000
2013-05-20,3275080000
2013-05-21,3513560000
2013-05-22,4361020000
2013-05-23,3945510000
2013-05-24,2758080000
2013-05-28,3457400000
2013-05-29,3587140000
2013-05-30,3498620000
2013-05-31,4099600000
2013-06-03,3952070000
2013-06-04,3653840000
2013-06-05,3632350000
2013-06-06,3547380000
2013-06-07,3371990000
2013-06-10,2978730000
2013-06-11,3435710000
2013-06-12,3202550000
2013-06-13,3378620000
2013-06-14,2939400000
2013-06-17,3137080000
2013-06-18,3120980000
2013-06-19,3545060000
2013-06-20,4858850000
2013-06-21,5797280000
2013-06-24,4733660000
2013-06-25,3761170000
2013-06-26,3558340000
2013-06-27,3364540000
2013-06-28,4977190000
2013-07-01,3104690000
2013-07-02,3317130000
2013-07-03,1966050000
2013-07-05,2634140000
2013-07-08,3514590000
2013-07-09,3155360000
2013-07-10,3011010000
2013-07-11,3446340000
2013-07-12,3039070000
2013-07-15,2623200000
2013-07-16,3081710000
2013-07-17,3153440000
2013-07-18,3452370000
2013-07-19,3302580000
2013-07-22,2779130000
2013-07-23,3096180000
2013-07-24,3336120000
2013-07-25,3322500000
2013-07-26,2762770000
2013-07-29,2840520000
2013-07-30,3320530000
2013-07-31,3847390000
2013-08-01,3775170000
2013-08-02,3136630000
2013-08-05,2529300000
2013-08-06,3141210000
2013-08-07,3010230000
2013-08-08,3271660000
2013-08-09,2957670000
2013-08-12,2789160000
2013-08-13,3035560000
2013-08-14,2871430000
2013-08-15,3426690000
2013-08-16,3211450000
2013-08-19,2904530000
2013-08-20,2994090000
2013-08-21,2932180000
2013-08-22,2537460000
2013-08-23,2582670000
2013-08-26,2430670000
2013-08-27,3219190000
2013-08-28,2784010000
2013-08-29,2527550000
2013-08-30,2734300000
2013-09-03,3731610000
2013-09-04,3312150000
2013-09-05,2957110000
2013-09-06,3123880000
2013-09-09,3102780000
2013-09-10,3691800000
2013-09-11,3135460000
2013-09-12,3106290000
2013-09-13,2736500000
2013-09-16,3079800000
2013-09-17,2774240000
2013-09-18,3989760000
2013-09-19,3740130000
2013-09-20,5074030000
2013-09-23,3126950000
2013-09-24,3268930000
2013-09-25,3148730000
2013-09-26,2813930000
2013-09-27,2951700000
2013-09-30,3308630000
2013-10-01,3238690000
2013-10-02,3148600000
2013-10-03,3279650000
2013-10-04,2880270000
2013-10-07,2678490000
2013-10-08,3569230000
2013-10-09,3577840000
2013-10-10,3362300000
2013-10-11,2944670000
2013-10-14,2580580000
2013-10-15,3327740000
2013-10-16,3486180000
2013-10-17,3453590000
2013-10-18,3664890000
2013-10-21,3052710000
2013-10-22,3850840000
2013-10-23,3713380000
2013-10-24,3671700000
2013-10-25,3175720000
2013-10-28,3282300000
2013-10-29,3358460000
2013-10-30,3523040000
2013-10-31,3826530000
2013-11-01,3686290000
2013-11-04,3194870000
2013-11-05,3516680000
2013-11-06,3322100000
2013-11-07,4143200000
2013-11-08,3837170000
2013-11-11,2534060000
2013-11-12,3221030000
2013-11-13,3327480000
2013-11-14,3139060000
2013-11-15,3254820000
2013-11-18,3168520000
2013-11-19,3224450000
2013-11-20,3109140000
2013-11-21,3256630000
2013-11-22,3055140000
